year,province,mthincome_mthexp_totaldebt_pctexptoincome,soc_eco_class1,soc_eco_class2,value,unit,attribute,source
2566,ร้อยเอ็ด,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,109194.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,191441.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,93249.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,รวมทั้งสิ้น,รวมทั้งสิ้น,96.66,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,138.05,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,120.85,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,107.43,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,83.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,73.98,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,94.39,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,95.78,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,85.89,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,96.89,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ร้อยเอ็ด,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,101.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,20600.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,18894.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,34870.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,12912.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,34218.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,46726.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,.00,บาท,"ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,12565.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,21039.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,15503.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,รายได้ทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,15877.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,16247.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,15453.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,30504.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,11540.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,21330.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,29188.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,.00,บาท,"ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,14026.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,18088.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,14076.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,13944.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,รวมทั้งสิ้น,รวมทั้งสิ้น,164052.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,200347.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,474067.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,115606.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,244331.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,490995.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,.00,บาท,"ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,26583.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,99202.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,61840.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,118882.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,รวมทั้งสิ้น,รวมทั้งสิ้น,78.87,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,81.79,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,87.48,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,89.38,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,62.33,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,62.47,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,.00,ร้อยละ,"ศูนย์จุดศูนย์ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,111.62,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,85.97,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,90.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,กาฬสินธุ์,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,87.83,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,20652.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,13848.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,26166.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,26409.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,31493.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,43561.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,14804.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,13797.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,23975.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,15920.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,รายได้ทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,16512.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,17171.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,16129.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,22306.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,20575.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,22574.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,31050.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,13070.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,12335.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,19651.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,14126.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,14922.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,รวมทั้งสิ้น,รวมทั้งสิ้น,221537.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,178963.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,139542.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,718441.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,291168.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,558605.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,83861.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,68221.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,270902.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,95154.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,หนี้สินเฉลี่ยต่อครัวเรือนทั้งสิ้น,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,205629.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,รวมทั้งสิ้น,รวมทั้งสิ้น,83.15,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,116.47,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,85.25,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,77.91,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,71.68,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,71.28,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานเกษตรป่าไม้และประมง,88.29,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,คนงานด้านการขนส่งและงานพื้นฐาน,89.40,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,เสมียนพนักงานขายและให้บริการ,81.97,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ลูกจ้าง,ผู้ปฏิบัติงานในกระบวนการผลิตก่อสร้างและเหมืองแร่,88.73,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,สกลนคร,ร้อยละของค่าใช้จ่ายต่อรายได้,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,90.37,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,นครพนม,รายได้ทั้งสิ้นต่อเดือน,รวมทั้งสิ้น,รวมทั้งสิ้น,22099.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครพนม,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เป็นเจ้าของที่ดิน,16899.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครพนม,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ปลูกพืช/เลี้ยงสัตว์/เพาะเลี้ยง_ส่วนใหญ่เช่าที่ดิน/ทำฟรี,15386.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครพนม,รายได้ทั้งสิ้นต่อเดือน,ผู้ถือครองทำการเกษตร/เพาะเลี้ยง,ประมงป่าไม้ล่าสัตว์หาของป่าบริการทางการเกษตร,21910.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครพนม,รายได้ทั้งสิ้นต่อเดือน,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,32481.00,บาท,,สำนักงานสถิติแห่งชาติ
2566,นครพนม,รายได้ทั้งสิ้นต่อเดือน,ลูกจ้าง,ผู้จัดการนักวิชาการและผู้ปฏิบัติงานวิชาชีพ,42047.00,บาท,,สำนักงานสถิติแห่งชาติ
